DateTime,Diff,Inc Vol
2020-02-23,-17.5,261939
2020-02-24,-37.5,3432600
2020-02-25,-84.5,4260038
2020-02-26,-78.5,3873879
2020-02-27,-118.0,4613020
2020-02-28,70.75,5117866
2020-03-01,68.5,349455
2020-03-02,92.0,3354089
2020-03-03,-28.5,3591731
2020-03-04,52.5,2369854
2020-03-05,-100.0,2687569
2020-03-06,-2.0,2769388
2020-03-08,-93.25,289971
2020-03-09,88.5,2434708
2020-03-10,2.5,3187871
2020-03-11,-181.25,2584217
2020-03-12,-170.0,864281
2020-03-13,230.0,2021631
2020-03-15,-79.25,58151
2020-03-16,57.5,2418171
2020-03-17,-74.5,2950468
2020-03-18,-48.5,2767981
2020-03-19,106.25,2618049
2020-03-20,-106.0,2731664
2020-03-22,-20.5,211431
2020-03-23,67.0,2954624
2020-03-24,139.5,2496952
2020-03-25,58.25,2902916
2020-03-26,110.25,2331245
2020-03-27,-80.0,1996366
2020-03-29,53.75,178895
2020-03-30,124.0,1668247
2020-03-31,-88.0,2141552
2020-04-01,-42.5,1975395
2020-04-02,14.25,2060622
2020-04-03,-3.75,1627304
2020-04-05,75.25,176761
2020-04-06,22.25,1871768
2020-04-07,3.0,2424750
2020-04-08,60.5,1833314
2020-04-09,44.0,2210188
2020-04-12,-81.75,135132
2020-04-13,54.0,1485527
2020-04-14,8.0,1625886
2020-04-15,-49.0,1798441
2020-04-16,38.5,1814672
2020-04-17,-4.25,1624415
2020-04-19,8.25,131416
2020-04-20,-66.5,1511353
2020-04-21,-48.25,1889049
2020-04-22,34.5,1339953
2020-04-23,-43.75,1663664
2020-04-24,56.25,1180858
2020-04-26,16.75,79425
2020-04-27,4.0,1160490
2020-04-28,21.5,1604811
2020-04-29,45.5,1675969
2020-04-30,-87.25,1964518
2020-05-01,-42.75,1492540
2020-05-03,21.0,136057
2020-05-04,32.25,1379982
2020-05-05,26.5,1474111
2020-05-06,-3.5,1442483
2020-05-07,67.0,1463792
2020-05-08,10.25,1186934
2020-05-10,16.0,105829
2020-05-11,-43.75,1470024
2020-05-12,-55.5,1831013
2020-05-13,-54.25,2498560
2020-05-14,34.25,2420193
2020-05-15,2.75,1755174
2020-05-17,22.25,86470
2020-05-18,40.25,1704902
2020-05-19,-4.25,1531066
2020-05-20,9.25,1490767
2020-05-21,-19.25,1601763
2020-05-22,40.5,1246290
2020-05-24,9.25,49095
2020-05-25,26.25,196123
2020-05-26,6.0,1589090
2020-05-27,19.25,2073080
2020-05-28,-15.25,1833276
2020-05-29,31.5,2100678
2020-05-31,0.25,139909
2020-06-01,-10.75,1196888
2020-06-02,54.0,1405349
2020-06-03,23.25,1571277
2020-06-04,9.5,1759661
2020-06-05,50.5,2269139
2020-06-07,-4.25,128572
2020-06-08,23.5,1452571
2020-06-09,-10.75,1620533
2020-06-10,-49.75,1848837
2020-06-11,-80.25,566946
2020-06-12,-17.0,1965298
2020-06-14,8.0,121838
2020-06-15,126.25,2063236
2020-06-16,-24.75,2266661
2020-06-17,-30.0,1514354
2020-06-18,10.5,1385049
2020-06-19,-49.0,1813170
2020-06-21,39.5,129720
2020-06-22,19.0,1476647
2020-06-23,4.75,1344461
2020-06-24,-78.5,2382290
2020-06-25,50.25,1879893
2020-06-26,-63.75,2081845
2020-06-28,24.25,142965
2020-06-29,55.0,1479044
2020-06-30,22.0,1640306
2020-07-01,-3.5,1500324
2020-07-02,13.5,1486838
2020-07-03,-4.0,157449
2020-07-05,36.5,96049
2020-07-06,-11.5,1221369
2020-07-07,-18.5,1289863
2020-07-08,21.5,1484543
2020-07-09,-28.25,1868610
2020-07-10,39.75,1315102
2020-07-12,10.25,90588
2020-07-13,-52.75,2040321
2020-07-14,27.0,2241011
2020-07-15,-6.75,1856828
2020-07-16,-8.0,1419861
2020-07-17,15.5,1172023
2020-07-19,-11.25,82528
2020-07-20,35.5,1344060
2020-07-21,1.25,1427532
2020-07-22,-11.75,1310971
2020-07-23,-49.5,1696977
2020-07-24,-3.25,1664652
2020-07-26,12.0,112502
2020-07-27,12.5,1233998
2020-07-28,-24.0,1331282
2020-07-29,28.5,1170187
2020-07-30,3.5,2031448
2020-07-31,9.25,2125631
2020-08-02,-14.0,88161
2020-08-03,6.75,1178836
2020-08-04,7.25,1143377
2020-08-05,2.5,1083534
2020-08-06,13.0,1351993
2020-08-07,25.5,1497643
2020-08-09,-0.5,58078
2020-08-10,9.25,1178789
2020-08-11,-35.25,1717219
2020-08-12,35.0,1349590
2020-08-13,-11.0,1167022
2020-08-14,-10.75,1007642
2020-08-16,9.5,39069
2020-08-17,10.0,744087
2020-08-18,3.5,984330
2020-08-19,-30.0,1383027
2020-08-20,24.75,1140358
2020-08-21,0.5,1125860
2020-08-23,-9.25,64124
2020-08-24,30.75,1240997
2020-08-25,9.5,1093493
2020-08-26,23.25,1256353
2020-08-27,17.5,1635687
2020-08-28,-14.5,1126385
2020-08-30,11.25,50609
2020-08-31,-25.5,1397270
2020-09-01,36.5,1232619
2020-09-02,29.0,1783217
2020-09-03,-105.25,2876826
2020-09-04,-22.0,2780513
2020-09-06,-11.75,75563
2020-09-07,5.5,241351
2020-09-08,-50.5,2434788
2020-09-09,29.25,1798688
2020-09-10,-44.5,313738
2020-09-11,-38.75,1272464
2020-09-13,21.5,42491
2020-09-14,8.5,1293202
2020-09-15,24.0,1290084
2020-09-16,-62.5,1526591
2020-09-17,7.0,2438985
2020-09-18,-28.75,2211103
2020-09-20,-5.5,91040
2020-09-21,-28.25,2431226
2020-09-22,4.0,1537115
2020-09-23,-56.5,1977588
2020-09-24,44.25,2189139
2020-09-25,31.5,1593159
2020-09-27,10.0,64476
2020-09-28,37.75,1451004
2020-09-29,-44.75,1385174
2020-09-30,27.25,2045467
2020-10-01,-19.75,1493704
